scheme_code,nav_date,nav_value
129876,2022-02-03,45.1204
153456,2022-02-03,52.8028
131234,2022-02-03,18.2044
154321,2022-02-03,25.4551
125497,2022-02-04,82.5138
119418,2022-02-04,17.9399
148540,2022-02-04,19.5966
135773,2022-02-04,33.931
142517,2022-02-04,574.903
118834,2022-02-04,50.1517
122639,2022-02-04,56.0445
133322,2022-02-04,18.2922
147839,2022-02-04,34.3306
151234,2022-02-04,53.8381
128472,2022-02-04,24.9137
138291,2022-02-04,16.3606
145672,2022-02-04,24.8869
116543,2022-02-04,40.1728
139847,2022-02-04,68.1142
120987,2022-02-04,46.7307
143256,2022-02-04,10.9611
137654,2022-02-04,65.8135
149012,2022-02-04,666.3022
124567,2022-02-04,55.4727
132198,2022-02-04,89.1681
146783,2022-02-04,27.3444
141234,2022-02-04,29.2545
115678,2022-02-04,60.7709
127890,2022-02-04,42.4515
134567,2022-02-04,22.0906
121098,2022-02-04,12.1299
144321,2022-02-04,46.2491
136789,2022-02-04,25.0911
152167,2022-02-04,14.4576
118765,2022-02-04,69.8089
140987,2022-02-04,1382.6522
123456,2022-02-04,54.765
138543,2022-02-04,78.3669
147210,2022-02-04,23.6134
129876,2022-02-04,45.5949
153456,2022-02-04,52.5479
131234,2022-02-04,18.2538
154321,2022-02-04,25.7401
125497,2022-02-07,81.6585
119418,2022-02-07,17.8119
148540,2022-02-07,19.0199
135773,2022-02-07,34.5711
142517,2022-02-07,574.8415
118834,2022-02-07,50.0298
122639,2022-02-07,55.9031
133322,2022-02-07,18.1362
147839,2022-02-07,34.6706
151234,2022-02-07,54.6967
128472,2022-02-07,24.242
138291,2022-02-07,16.2555
145672,2022-02-07,25.4179
116543,2022-02-07,39.398
139847,2022-02-07,66.8156
120987,2022-02-07,47.5201
143256,2022-02-07,11.2568
137654,2022-02-07,65.9224
149012,2022-02-07,665.9747
124567,2022-02-07,55.2288
146783,2022-02-07,27.3724
115678,2022-02-07,62.6264
150345,2022-02-07,47.4432
127890,2022-02-07,41.1834
134567,2022-02-07,22.2608
121098,2022-02-07,12.1751
144321,2022-02-07,46.4512
136789,2022-02-07,24.8208
152167,2022-02-07,14.1297
118765,2022-02-07,70.5598
140987,2022-02-07,1381.8483
123456,2022-02-07,54.3978
138543,2022-02-07,78.4066
147210,2022-02-07,23.5208
129876,2022-02-07,45.6931
153456,2022-02-07,52.6069
131234,2022-02-07,17.6814
154321,2022-02-07,26.1037
125497,2022-02-08,82.6993
119418,2022-02-08,18.0231
148540,2022-02-08,19.6282
135773,2022-02-08,33.8495
142517,2022-02-08,576.1264
118834,2022-02-08,50.2552
122639,2022-02-08,56.4285
133322,2022-02-08,18.2309
147839,2022-02-08,34.0978
151234,2022-02-08,54.2068
128472,2022-02-08,24.5146
138291,2022-02-08,16.3524
145672,2022-02-08,24.8127
116543,2022-02-08,39.956
139847,2022-02-08,68.3832
120987,2022-02-08,49.3081
143256,2022-02-08,11.3481
137654,2022-02-08,65.9192
149012,2022-02-08,665.4934
124567,2022-02-08,55.5694
132198,2022-02-08,89.704
146783,2022-02-08,27.3197
141234,2022-02-08,28.8126
115678,2022-02-08,62.7021
150345,2022-02-08,46.88
127890,2022-02-08,40.1722
134567,2022-02-08,22.4333
121098,2022-02-08,11.9975
144321,2022-02-08,46.2906
136789,2022-02-08,24.2939
152167,2022-02-08,14.1673
118765,2022-02-08,70.6718
140987,2022-02-08,1382.0334
123456,2022-02-08,54.5347
147210,2022-02-08,23.4513
129876,2022-02-08,46.3378
153456,2022-02-08,53.0698
131234,2022-02-08,17.6028
154321,2022-02-08,26.5965
125497,2022-02-09,85.021
119418,2022-02-09,17.5901
148540,2022-02-09,19.473
135773,2022-02-09,34.0497
142517,2022-02-09,576.809
118834,2022-02-09,50.3584
122639,2022-02-09,56.6032
133322,2022-02-09,18.3045
147839,2022-02-09,33.8939
151234,2022-02-09,54.0207
128472,2022-02-09,24.9498
138291,2022-02-09,16.2756
145672,2022-02-09,24.669
116543,2022-02-09,40.2926
139847,2022-02-09,68.8624
120987,2022-02-09,49.2787
143256,2022-02-09,11.4243
137654,2022-02-09,66.729
149012,2022-02-09,665.3624
124567,2022-02-09,55.9226
132198,2022-02-09,89.7564
146783,2022-02-09,27.5984
141234,2022-02-09,29.1661
115678,2022-02-09,63.3227
150345,2022-02-09,46.4198
127890,2022-02-09,39.3231
134567,2022-02-09,22.3555
121098,2022-02-09,11.879
144321,2022-02-09,46.7341
136789,2022-02-09,23.6846
152167,2022-02-09,14.0248
118765,2022-02-09,70.1739
140987,2022-02-09,1382.4415
123456,2022-02-09,54.4735
138543,2022-02-09,77.8652
147210,2022-02-09,23.6258
129876,2022-02-09,45.4188
153456,2022-02-09,52.822
131234,2022-02-09,17.1265
154321,2022-02-09,26.4495
125497,2022-02-10,84.5479
119418,2022-02-10,17.3838
148540,2022-02-10,20.1316
135773,2022-02-10,33.9998
118834,2022-02-10,50.3329
122639,2022-02-10,56.3527
133322,2022-02-10,18.2988
147839,2022-02-10,33.5323
151234,2022-02-10,54.2509
138291,2022-02-10,16.2862
145672,2022-02-10,23.8697
116543,2022-02-10,40.8313
139847,2022-02-10,69.3533
120987,2022-02-10,49.848
143256,2022-02-10,11.1504
137654,2022-02-10,66.8894
149012,2022-02-10,665.2596
124567,2022-02-10,56.1166
132198,2022-02-10,90.0951
146783,2022-02-10,27.2884
141234,2022-02-10,29.444
115678,2022-02-10,63.3081
150345,2022-02-10,44.2742
127890,2022-02-10,38.6585
134567,2022-02-10,22.5632
144321,2022-02-10,46.4818
136789,2022-02-10,23.5385
152167,2022-02-10,13.9787
118765,2022-02-10,69.5829
140987,2022-02-10,1383.3095
123456,2022-02-10,54.534
138543,2022-02-10,77.7381
147210,2022-02-10,23.8697
129876,2022-02-10,44.6797
153456,2022-02-10,52.71
131234,2022-02-10,16.8679
154321,2022-02-10,26.2264
125497,2022-02-11,85.2175
119418,2022-02-11,16.9969
148540,2022-02-11,20.3544
135773,2022-02-11,34.1532
142517,2022-02-11,578.0005
118834,2022-02-11,50.6356
122639,2022-02-11,56.5188
133322,2022-02-11,18.4451
147839,2022-02-11,33.3508
151234,2022-02-11,53.478
128472,2022-02-11,24.2565
138291,2022-02-11,16.3086
116543,2022-02-11,40.979
139847,2022-02-11,70.2492
120987,2022-02-11,48.0029
143256,2022-02-11,11.059
137654,2022-02-11,66.0462
149012,2022-02-11,665.5372
124567,2022-02-11,56.1669
132198,2022-02-11,90.0615
146783,2022-02-11,27.6368
141234,2022-02-11,29.4333
115678,2022-02-11,62.1606
150345,2022-02-11,45.4577
127890,2022-02-11,39.52
134567,2022-02-11,22.6224
121098,2022-02-11,12.0152
144321,2022-02-11,46.7685
136789,2022-02-11,23.5461
152167,2022-02-11,13.6447
118765,2022-02-11,73.1837
140987,2022-02-11,1384.1918
123456,2022-02-11,54.3416
138543,2022-02-11,77.8156
147210,2022-02-11,24.3156
129876,2022-02-11,44.5213
153456,2022-02-11,51.9457
131234,2022-02-11,16.9416
154321,2022-02-11,26.5716
125497,2022-02-14,85.0218
119418,2022-02-14,17.3424
148540,2022-02-14,20.2863
135773,2022-02-14,34.5428
142517,2022-02-14,578.0049
118834,2022-02-14,50.5741
122639,2022-02-14,57.1584
133322,2022-02-14,18.1725
147839,2022-02-14,33.573
151234,2022-02-14,53.1776
128472,2022-02-14,24.3259
138291,2022-02-14,15.8559
145672,2022-02-14,24.178
116543,2022-02-14,41.4204
139847,2022-02-14,70.5632
120987,2022-02-14,47.8091
143256,2022-02-14,11.284
137654,2022-02-14,65.7468
149012,2022-02-14,666.8183
124567,2022-02-14,56.1954
132198,2022-02-14,89.5834
146783,2022-02-14,27.756
141234,2022-02-14,29.2092
115678,2022-02-14,62.095
150345,2022-02-14,45.2911
127890,2022-02-14,40.9478
134567,2022-02-14,22.2805
121098,2022-02-14,11.9653
144321,2022-02-14,47.0418
136789,2022-02-14,23.6166
152167,2022-02-14,14.0781
140987,2022-02-14,1385.3671
123456,2022-02-14,54.3252
138543,2022-02-14,77.7391
147210,2022-02-14,24.212
129876,2022-02-14,44.3191
153456,2022-02-14,51.6187
131234,2022-02-14,17.1257
154321,2022-02-14,27.0276
125497,2022-02-15,85.2209
148540,2022-02-15,20.0689
135773,2022-02-15,34.6045
142517,2022-02-15,579.0105
118834,2022-02-15,50.6125
122639,2022-02-15,57.0737
133322,2022-02-15,18.227
147839,2022-02-15,33.5706
151234,2022-02-15,52.9396
128472,2022-02-15,24.8889
138291,2022-02-15,16.261
145672,2022-02-15,24.3961
139847,2022-02-15,70.0696
120987,2022-02-15,47.1808
143256,2022-02-15,11.4427
137654,2022-02-15,66.5647
149012,2022-02-15,667.2141
124567,2022-02-15,56.2715
132198,2022-02-15,88.9321
146783,2022-02-15,28.245
141234,2022-02-15,29.2019
115678,2022-02-15,62.4148
150345,2022-02-15,44.0951
127890,2022-02-15,40.1306
134567,2022-02-15,22.1419
121098,2022-02-15,11.8862
144321,2022-02-15,47.0636
136789,2022-02-15,23.3192
152167,2022-02-15,14.4382
118765,2022-02-15,74.3676
140987,2022-02-15,1384.2332
123456,2022-02-15,54.1987
138543,2022-02-15,77.9216
147210,2022-02-15,24.1722
129876,2022-02-15,43.8111
153456,2022-02-15,52.2938
131234,2022-02-15,17.1458
154321,2022-02-15,26.9531
125497,2022-02-16,85.622
119418,2022-02-16,17.7984
148540,2022-02-16,19.7272
135773,2022-02-16,34.2158
142517,2022-02-16,579.7502
118834,2022-02-16,50.757
122639,2022-02-16,56.9962
133322,2022-02-16,18.439
147839,2022-02-16,33.2001
151234,2022-02-16,52.84
128472,2022-02-16,24.8291
138291,2022-02-16,16.1686
145672,2022-02-16,24.4852
116543,2022-02-16,41.334
139847,2022-02-16,69.0087
120987,2022-02-16,47.5172
143256,2022-02-16,11.4455
137654,2022-02-16,66.142
149012,2022-02-16,668.1978
124567,2022-02-16,56.771
132198,2022-02-16,88.9284
146783,2022-02-16,28.0912
141234,2022-02-16,29.1334
150345,2022-02-16,44.3727
127890,2022-02-16,39.5899
134567,2022-02-16,22.0395
121098,2022-02-16,11.8701
144321,2022-02-16,46.3612
136789,2022-02-16,23.339
152167,2022-02-16,14.7823
118765,2022-02-16,75.239
140987,2022-02-16,1384.0952
123456,2022-02-16,54.2168
138543,2022-02-16,77.6513
147210,2022-02-16,24.2262
129876,2022-02-16,44.2544
153456,2022-02-16,51.7555
131234,2022-02-16,16.8935
154321,2022-02-16,27.1909
125497,2022-02-17,85.6183
119418,2022-02-17,17.9263
148540,2022-02-17,19.9676
135773,2022-02-17,34.0657
142517,2022-02-17,580.0762
118834,2022-02-17,50.7555
122639,2022-02-17,57.1329
147839,2022-02-17,33.3766
151234,2022-02-17,53.5847
128472,2022-02-17,24.1988
138291,2022-02-17,16.2723
145672,2022-02-17,24.7676
116543,2022-02-17,42.1908
139847,2022-02-17,69.9001
120987,2022-02-17,47.5865
143256,2022-02-17,11.731
149012,2022-02-17,667.6168
124567,2022-02-17,56.425
132198,2022-02-17,88.7062
146783,2022-02-17,28.0667
141234,2022-02-17,29.7022
115678,2022-02-17,63.8914
150345,2022-02-17,45.2625
127890,2022-02-17,39.0696
134567,2022-02-17,22.1924
121098,2022-02-17,11.8681
144321,2022-02-17,46.4824
136789,2022-02-17,23.2244
152167,2022-02-17,15.0287
118765,2022-02-17,75.119
140987,2022-02-17,1385.0469
123456,2022-02-17,53.9186
138543,2022-02-17,77.6655
147210,2022-02-17,24.3328
129876,2022-02-17,44.015
153456,2022-02-17,51.6187
131234,2022-02-17,16.5569
154321,2022-02-17,27.5648
125497,2022-02-18,85.3808
119418,2022-02-18,18.1508
148540,2022-02-18,19.6641
135773,2022-02-18,33.2681
142517,2022-02-18,580.458
118834,2022-02-18,50.6206
122639,2022-02-18,56.9866
133322,2022-02-18,18.4945
147839,2022-02-18,33.4971
151234,2022-02-18,53.6082
128472,2022-02-18,24.2113
138291,2022-02-18,16.0493
145672,2022-02-18,24.8217
116543,2022-02-18,42.2623
139847,2022-02-18,71.0067
120987,2022-02-18,48.663
143256,2022-02-18,11.532
137654,2022-02-18,63.687
149012,2022-02-18,667.9918
124567,2022-02-18,56.4588
132198,2022-02-18,89.273
146783,2022-02-18,28.5215
141234,2022-02-18,30.1021
115678,2022-02-18,64.1369
127890,2022-02-18,38.427
134567,2022-02-18,22.3159
121098,2022-02-18,11.947
144321,2022-02-18,46.6205
136789,2022-02-18,23.177
152167,2022-02-18,14.9469
118765,2022-02-18,76.2122
140987,2022-02-18,1385.1839
123456,2022-02-18,54.0553
138543,2022-02-18,77.2638
147210,2022-02-18,24.2895
129876,2022-02-18,44.9611
153456,2022-02-18,51.5837
131234,2022-02-18,15.8406
154321,2022-02-18,27.6952
125497,2022-02-21,85.8153
119418,2022-02-21,18.3955
148540,2022-02-21,19.7087
135773,2022-02-21,33.1322
142517,2022-02-21,580.8168
118834,2022-02-21,49.8436
122639,2022-02-21,56.9103
133322,2022-02-21,18.3824
147839,2022-02-21,34.783
151234,2022-02-21,54.3209
128472,2022-02-21,24.3613
138291,2022-02-21,15.7876
145672,2022-02-21,25.0625
116543,2022-02-21,42.7898
139847,2022-02-21,71.2241
120987,2022-02-21,48.6061
143256,2022-02-21,11.2416
137654,2022-02-21,63.2851
149012,2022-02-21,668.6977
124567,2022-02-21,56.3034
132198,2022-02-21,89.5279
146783,2022-02-21,28.6473
141234,2022-02-21,30.9278
115678,2022-02-21,64.1821
150345,2022-02-21,45.2989
127890,2022-02-21,36.853
134567,2022-02-21,22.7722
121098,2022-02-21,11.9748
144321,2022-02-21,47.2813
136789,2022-02-21,22.5905
152167,2022-02-21,15.2686
118765,2022-02-21,75.8834
140987,2022-02-21,1385.9917
123456,2022-02-21,54.1727
138543,2022-02-21,77.7284
147210,2022-02-21,24.2157
129876,2022-02-21,44.5574
153456,2022-02-21,50.3913
131234,2022-02-21,15.6849
154321,2022-02-21,27.5413
125497,2022-02-22,87.0257
119418,2022-02-22,18.7514
148540,2022-02-22,18.6438
135773,2022-02-22,34.094
142517,2022-02-22,579.8858
118834,2022-02-22,49.5941
122639,2022-02-22,56.443
133322,2022-02-22,18.2187
147839,2022-02-22,34.8933
151234,2022-02-22,56.0469
128472,2022-02-22,25.0279
138291,2022-02-22,16.048
145672,2022-02-22,24.8013
116543,2022-02-22,42.9217
120987,2022-02-22,49.0165
143256,2022-02-22,11.1805
137654,2022-02-22,61.007
149012,2022-02-22,668.2235
124567,2022-02-22,56.5213
132198,2022-02-22,89.905
146783,2022-02-22,28.3482
141234,2022-02-22,31.5884
115678,2022-02-22,64.8305
150345,2022-02-22,45.6701
127890,2022-02-22,36.7966
134567,2022-02-22,22.7396
121098,2022-02-22,11.831
144321,2022-02-22,46.6598
136789,2022-02-22,22.3309
152167,2022-02-22,15.471
118765,2022-02-22,75.7108
140987,2022-02-22,1387.0252
123456,2022-02-22,54.2817
138543,2022-02-22,77.6716
147210,2022-02-22,23.842
129876,2022-02-22,44.5975
153456,2022-02-22,50.5978
131234,2022-02-22,15.8649
154321,2022-02-22,27.9676
125497,2022-02-23,86.3354
148540,2022-02-23,18.8232
135773,2022-02-23,34.4663
142517,2022-02-23,579.7926
118834,2022-02-23,49.8003
122639,2022-02-23,56.7034
133322,2022-02-23,18.3515
147839,2022-02-23,34.604
151234,2022-02-23,56.5706
128472,2022-02-23,25.1043
138291,2022-02-23,16.2977
145672,2022-02-23,24.7407
116543,2022-02-23,42.7853
139847,2022-02-23,72.4145
120987,2022-02-23,48.8641
143256,2022-02-23,11.2973
137654,2022-02-23,60.241
149012,2022-02-23,666.9938
124567,2022-02-23,56.6175
132198,2022-02-23,90.4072
146783,2022-02-23,28.105
141234,2022-02-23,31.7851
115678,2022-02-23,63.8499
150345,2022-02-23,45.7275
127890,2022-02-23,36.392
134567,2022-02-23,22.8191
121098,2022-02-23,11.7796
144321,2022-02-23,44.9202
136789,2022-02-23,22.8335
152167,2022-02-23,15.4479
118765,2022-02-23,78.0913
140987,2022-02-23,1386.2377
123456,2022-02-23,54.4447
138543,2022-02-23,77.0926
147210,2022-02-23,23.9799
129876,2022-02-23,44.0716
153456,2022-02-23,50.5462
131234,2022-02-23,15.4208
154321,2022-02-23,27.5172
125497,2022-02-24,85.9458
119418,2022-02-24,18.3832
148540,2022-02-24,18.6032
135773,2022-02-24,34.903
142517,2022-02-24,579.7844
118834,2022-02-24,49.7854
122639,2022-02-24,56.4554
133322,2022-02-24,18.1826
147839,2022-02-24,34.4749
151234,2022-02-24,57.004
128472,2022-02-24,25.2029
138291,2022-02-24,16.2714
145672,2022-02-24,24.6762
116543,2022-02-24,43.2954
139847,2022-02-24,72.7752
120987,2022-02-24,48.595
143256,2022-02-24,11.3978
137654,2022-02-24,59.6894
149012,2022-02-24,667.302
124567,2022-02-24,56.7845
132198,2022-02-24,90.4867
146783,2022-02-24,27.5553
141234,2022-02-24,31.9824
115678,2022-02-24,64.3981
127890,2022-02-24,35.2739
134567,2022-02-24,23.1597
121098,2022-02-24,11.5909
144321,2022-02-24,45.6798
136789,2022-02-24,22.5708
152167,2022-02-24,14.9793
118765,2022-02-24,78.096
140987,2022-02-24,1385.2199
123456,2022-02-24,54.6765
138543,2022-02-24,76.8789
147210,2022-02-24,23.8764
129876,2022-02-24,44.0927
153456,2022-02-24,49.7269
131234,2022-02-24,15.6407
154321,2022-02-24,28.1183
125497,2022-02-25,85.0645
119418,2022-02-25,18.0441
148540,2022-02-25,19.3268
142517,2022-02-25,580.6114
122639,2022-02-25,56.4718
133322,2022-02-25,18.5205
147839,2022-02-25,34.2245
151234,2022-02-25,56.5238
128472,2022-02-25,25.2134
138291,2022-02-25,16.6294
145672,2022-02-25,24.5561
116543,2022-02-25,43.4382
139847,2022-02-25,73.2866
120987,2022-02-25,48.0067
143256,2022-02-25,11.3721
137654,2022-02-25,60.1125
149012,2022-02-25,666.5935
124567,2022-02-25,56.4581
132198,2022-02-25,90.7608
146783,2022-02-25,27.4238
141234,2022-02-25,32.5626
115678,2022-02-25,63.6813
150345,2022-02-25,46.155
127890,2022-02-25,34.4417
134567,2022-02-25,23.4451
121098,2022-02-25,11.5952
144321,2022-02-25,46.5463
136789,2022-02-25,22.7136
152167,2022-02-25,14.9584
118765,2022-02-25,77.3836
140987,2022-02-25,1387.2184
123456,2022-02-25,54.5174
138543,2022-02-25,77.2488
147210,2022-02-25,23.477
129876,2022-02-25,44.4033
153456,2022-02-25,50.0615
131234,2022-02-25,15.8443
154321,2022-02-25,28.8739
125497,2022-02-28,84.0801
119418,2022-02-28,18.4347
148540,2022-02-28,19.1827
135773,2022-02-28,35.3913
142517,2022-02-28,579.5825
118834,2022-02-28,49.7468
122639,2022-02-28,56.9218
133322,2022-02-28,18.6979
147839,2022-02-28,33.9906
151234,2022-02-28,56.912
128472,2022-02-28,25.4503
138291,2022-02-28,16.8016
145672,2022-02-28,24.9126
116543,2022-02-28,43.1939
139847,2022-02-28,73.5144
120987,2022-02-28,47.1715
143256,2022-02-28,11.3662
137654,2022-02-28,60.0934
149012,2022-02-28,667.2816
124567,2022-02-28,56.8156
132198,2022-02-28,91.2236
146783,2022-02-28,27.6364
141234,2022-02-28,32.9573
115678,2022-02-28,63.5707
150345,2022-02-28,46.0787
127890,2022-02-28,34.5446
134567,2022-02-28,23.6543
121098,2022-02-28,11.7633
144321,2022-02-28,46.396
136789,2022-02-28,22.4186
152167,2022-02-28,14.803
118765,2022-02-28,77.0915
140987,2022-02-28,1386.928
123456,2022-02-28,54.8795
138543,2022-02-28,78.0537
147210,2022-02-28,22.9896
129876,2022-02-28,44.2117
153456,2022-02-28,50.3668
131234,2022-02-28,15.668
154321,2022-02-28,29.1195
125497,2022-03-01,83.996
119418,2022-03-01,18.0577
148540,2022-03-01,19.1318
135773,2022-03-01,35.3051
142517,2022-03-01,579.5198
118834,2022-03-01,49.7531
122639,2022-03-01,56.9187
133322,2022-03-01,18.6766
147839,2022-03-01,33.6361
151234,2022-03-01,57.4847
128472,2022-03-01,25.2257
138291,2022-03-01,16.3894
145672,2022-03-01,24.7751
116543,2022-03-01,42.9233
139847,2022-03-01,73.7601
120987,2022-03-01,46.8986
143256,2022-03-01,11.4658
137654,2022-03-01,60.3973
149012,2022-03-01,667.3488
124567,2022-03-01,57.114
132198,2022-03-01,91.231
146783,2022-03-01,27.7255
115678,2022-03-01,63.3532
150345,2022-03-01,47.57
127890,2022-03-01,33.8804
134567,2022-03-01,24.0294
121098,2022-03-01,11.8447
144321,2022-03-01,46.4088
136789,2022-03-01,22.6965
152167,2022-03-01,14.6708
118765,2022-03-01,77.2556
140987,2022-03-01,1386.5764
123456,2022-03-01,55.2836
138543,2022-03-01,78.52
147210,2022-03-01,23.2188
129876,2022-03-01,44.0702
153456,2022-03-01,50.1072
131234,2022-03-01,15.215
154321,2022-03-01,28.3529
125497,2022-03-02,84.464
119418,2022-03-02,18.339
148540,2022-03-02,18.5309
135773,2022-03-02,35.9641
142517,2022-03-02,579.7182
118834,2022-03-02,49.6797
122639,2022-03-02,57.0669
133322,2022-03-02,18.647
147839,2022-03-02,33.8523
151234,2022-03-02,56.6176
128472,2022-03-02,25.1664
138291,2022-03-02,16.4594
145672,2022-03-02,24.9864
116543,2022-03-02,42.9071
139847,2022-03-02,73.5739
120987,2022-03-02,47.0579
143256,2022-03-02,11.3692
137654,2022-03-02,59.2182
149012,2022-03-02,665.7913
124567,2022-03-02,56.8863
132198,2022-03-02,90.7067
146783,2022-03-02,27.677
141234,2022-03-02,33.3238
115678,2022-03-02,64.0332
150345,2022-03-02,48.2488
127890,2022-03-02,33.2066
134567,2022-03-02,23.9155
121098,2022-03-02,11.7964
144321,2022-03-02,46.5865
136789,2022-03-02,22.6098
152167,2022-03-02,14.7859
118765,2022-03-02,77.2449
140987,2022-03-02,1386.0205
123456,2022-03-02,55.3981
138543,2022-03-02,77.965
147210,2022-03-02,23.377
129876,2022-03-02,43.3269
153456,2022-03-02,50.1505
131234,2022-03-02,15.2204
154321,2022-03-02,28.3693
125497,2022-03-03,83.8815
119418,2022-03-03,18.1835
148540,2022-03-03,18.0743
135773,2022-03-03,34.9025
142517,2022-03-03,579.9422
118834,2022-03-03,49.9152
122639,2022-03-03,56.7605
133322,2022-03-03,18.7021
147839,2022-03-03,33.8895
151234,2022-03-03,56.2114
128472,2022-03-03,25.5919
138291,2022-03-03,16.4133
145672,2022-03-03,25.2191
116543,2022-03-03,43.0014
139847,2022-03-03,73.5434
120987,2022-03-03,46.7431
143256,2022-03-03,11.6057
137654,2022-03-03,58.908
149012,2022-03-03,665.8586
124567,2022-03-03,56.8027
132198,2022-03-03,90.9956
146783,2022-03-03,27.3762
141234,2022-03-03,32.7998
115678,2022-03-03,62.5933
150345,2022-03-03,47.9836
127890,2022-03-03,33.1921
134567,2022-03-03,23.5072
121098,2022-03-03,11.8173
144321,2022-03-03,45.8172
136789,2022-03-03,22.3504
152167,2022-03-03,14.2557
118765,2022-03-03,75.9768
140987,2022-03-03,1389.3564
123456,2022-03-03,55.3569
138543,2022-03-03,78.8025
147210,2022-03-03,23.248
129876,2022-03-03,42.6643
153456,2022-03-03,50.6267
131234,2022-03-03,15.0497
154321,2022-03-03,27.3682
125497,2022-03-04,83.4784
119418,2022-03-04,18.0539
148540,2022-03-04,17.7558
135773,2022-03-04,35.5299
142517,2022-03-04,580.7215
118834,2022-03-04,49.874
122639,2022-03-04,56.9415
133322,2022-03-04,18.8271
147839,2022-03-04,33.6996
151234,2022-03-04,55.6874
128472,2022-03-04,25.3877
138291,2022-03-04,17.014
145672,2022-03-04,25.4461
