txn_id,investor_id,scheme_code,txn_date,amount,txn_type,age_band,income_bucket,city_tier,state
298,1085,143256,2022-07-15,14367.64,SIP,25-34,5L-10L,Tier 3,West Bengal
299,4388,134567,2022-07-21,208635.73,Redemption,65+,10L-20L,Tier 2,Telangana
300,3178,138291,2023-04-25,34354.46,SIP,45-54,50L+,Tier 2,Delhi
301,3298,147839,2023-12-04,26143.37,SIP,18-24,< 5L,Tier 1,Maharashtra
302,2773,151234,2023-02-15,165189.4,Lumpsum,25-34,< 5L,Tier 3,Kerala
303,30,124567,2022-07-16,6375.23,SIP,18-24,5L-10L,Tier 3,Delhi
304,2317,133322,2024-11-01,31413.98,SIP,55-64,< 5L,Tier 1,Telangana
305,3570,144321,2022-06-04,12093.13,SIP,65+,10L-20L,Tier 1,Rajasthan
306,2607,152167,2025-06-29,20559.99,SIP,45-54,20L-50L,Tier 2,Maharashtra
307,1360,147839,2023-05-14,37691.33,SIP,65+,5L-10L,Tier 1,Kerala
308,4716,129876,2023-01-24,451522.53,Lumpsum,65+,50L+,Tier 1,Karnataka
309,4939,134567,2025-12-15,208776.46,Lumpsum,35-44,50L+,Tier 1,West Bengal
310,1730,150345,2024-07-25,267824.48,Lumpsum,45-54,50L+,Tier 3,Uttar Pradesh
311,1421,133322,2024-06-17,38211.16,SIP,45-54,50L+,Tier 3,Maharashtra
312,2529,148540,2024-04-02,32368.94,SIP,18-24,< 5L,Tier 3,Madhya Pradesh
313,3004,146783,2024-05-07,99522.44,Lumpsum,55-64,< 5L,Tier 3,Karnataka
314,2846,116543,2022-05-16,237989.98,Lumpsum,65+,20L-50L,Tier 1,Haryana
315,3113,139847,2023-06-13,2945.39,SIP,45-54,5L-10L,Tier 2,Gujarat
316,1233,136789,2023-08-06,20394.8,SIP,45-54,50L+,Tier 3,Maharashtra
317,3741,129876,2024-04-09,132759.95,Redemption,35-44,20L-50L,Tier 3,Haryana
318,3913,152167,2023-04-13,813882.91,Lumpsum,55-64,20L-50L,Tier 1,Madhya Pradesh
319,738,144321,2022-12-20,45144.85,SIP,55-64,5L-10L,Tier 1,West Bengal
320,920,123456,2025-10-01,29766.43,SIP,45-54,5L-10L,Tier 1,West Bengal
321,3675,140987,2026-03-14,27270.88,SIP,65+,50L+,Tier 3,Maharashtra
322,883,153456,2025-01-19,36372.27,SIP,45-54,10L-20L,Tier 1,Delhi
323,1925,124567,2022-07-08,32620.36,SIP,35-44,< 5L,Tier 2,Gujarat
324,781,128472,2026-05-27,23173.35,SIP,18-24,20L-50L,Tier 2,Haryana
325,415,132198,2025-12-02,29910.77,SIP,35-44,20L-50L,Tier 3,Uttar Pradesh
326,539,118834,2022-02-02,472157.35,Redemption,18-24,50L+,Tier 2,Delhi
327,4565,145672,2023-03-06,651628.06,Lumpsum,25-34,50L+,Tier 3,Tamil Nadu
328,1644,138291,2025-10-23,39417.36,SIP,55-64,10L-20L,Tier 1,Rajasthan
329,3365,154321,2026-03-26,53876.99,Redemption,65+,< 5L,Tier 2,Gujarat
330,1171,143256,2023-11-16,25061.46,SIP,65+,5L-10L,Tier 1,Haryana
331,3094,131234,2024-08-09,43600.09,SIP,55-64,50L+,Tier 3,Maharashtra
332,4331,147210,2024-03-05,49173.07,SIP,18-24,10L-20L,Tier 3,Rajasthan
333,180,142517,2024-07-05,37285.99,SIP,55-64,< 5L,Tier 2,Uttar Pradesh
334,3260,154321,2023-07-09,79550.76,Lumpsum,25-34,20L-50L,Tier 1,Kerala
335,2709,143256,2026-03-08,693016.03,Lumpsum,25-34,20L-50L,Tier 1,Maharashtra
336,4567,154321,2022-12-19,426508.65,Lumpsum,65+,< 5L,Tier 3,Gujarat
337,3779,138543,2025-04-26,47180.57,SIP,25-34,10L-20L,Tier 1,Uttar Pradesh
338,1985,147839,2025-03-15,349902.98,Lumpsum,45-54,5L-10L,Tier 1,Gujarat
339,545,123456,2022-10-03,6040.0,SIP,25-34,10L-20L,Tier 3,Gujarat
340,1067,131234,2026-02-02,138968.6,Redemption,35-44,10L-20L,Tier 2,Delhi
341,4249,154321,2022-07-09,405934.65,Redemption,55-64,< 5L,Tier 2,Tamil Nadu
342,4620,118834,2025-07-10,4683.5,SIP,55-64,20L-50L,Tier 1,Haryana
343,2372,140987,2024-08-07,21479.2,SIP,45-54,50L+,Tier 2,Madhya Pradesh
344,2315,119418,2025-09-18,18015.6,SIP,45-54,< 5L,Tier 2,Karnataka
345,2372,152167,2023-07-04,35016.43,SIP,45-54,50L+,Tier 2,Madhya Pradesh
346,3461,120987,2024-12-02,868822.72,Lumpsum,25-34,20L-50L,Tier 2,Madhya Pradesh
347,2544,143256,2023-11-08,25217.88,SIP,55-64,< 5L,Tier 1,Karnataka
348,4681,147210,2023-12-13,34730.16,SIP,55-64,< 5L,Tier 2,Uttar Pradesh
349,1808,123456,2023-04-22,8553.32,SIP,65+,10L-20L,Tier 3,Rajasthan
350,1442,120987,2022-05-09,431824.97,Redemption,25-34,5L-10L,Tier 1,Telangana
351,3990,142517,2024-12-26,49161.72,SIP,45-54,< 5L,Tier 2,Delhi
352,2965,125497,2026-01-28,29034.54,SIP,18-24,50L+,Tier 1,Rajasthan
353,1735,137654,2025-09-19,296484.2,Lumpsum,35-44,20L-50L,Tier 3,Maharashtra
354,4639,131234,2025-01-07,27858.11,SIP,65+,50L+,Tier 1,Karnataka
355,4375,150345,2025-08-11,357765.93,Lumpsum,25-34,5L-10L,Tier 3,Tamil Nadu
356,3855,140987,2026-05-21,38424.41,SIP,25-34,5L-10L,Tier 3,Kerala
357,4480,153456,2022-02-18,13245.9,SIP,55-64,10L-20L,Tier 2,Telangana
358,797,147210,2023-02-16,31132.73,SIP,35-44,5L-10L,Tier 1,Madhya Pradesh
359,4636,151234,2022-04-08,32600.92,SIP,65+,< 5L,Tier 3,Maharashtra
360,855,147839,2023-02-25,47928.01,SIP,65+,10L-20L,Tier 3,Maharashtra
361,258,118765,2025-10-03,61587.52,Redemption,25-34,10L-20L,Tier 2,Haryana
362,4106,131234,2026-05-29,41562.54,SIP,35-44,10L-20L,Tier 2,Delhi
363,2116,139847,2023-05-19,175336.63,Redemption,25-34,5L-10L,Tier 1,Karnataka
364,4561,118834,2022-04-05,303270.06,Lumpsum,65+,50L+,Tier 1,Rajasthan
365,4236,137654,2024-10-20,62851.44,Redemption,25-34,20L-50L,Tier 1,Gujarat
366,3582,123456,2025-10-26,8599.94,SIP,65+,10L-20L,Tier 2,Haryana
367,1690,140987,2023-11-24,91308.74,Lumpsum,55-64,10L-20L,Tier 2,Maharashtra
368,1529,154321,2022-09-28,46218.08,SIP,65+,5L-10L,Tier 3,Telangana
369,4233,147210,2022-02-26,49954.0,SIP,65+,< 5L,Tier 1,Delhi
370,4410,143256,2023-07-21,17297.17,SIP,65+,5L-10L,Tier 1,West Bengal
371,189,150345,2024-03-23,13441.79,SIP,65+,< 5L,Tier 1,Rajasthan
372,1905,138291,2023-09-28,723911.08,Lumpsum,65+,10L-20L,Tier 3,Madhya Pradesh
373,1969,151234,2023-02-07,909728.97,Lumpsum,18-24,5L-10L,Tier 3,Madhya Pradesh
374,3230,123456,2024-03-19,293559.51,Lumpsum,18-24,50L+,Tier 3,Gujarat
375,1001,145672,2023-08-07,25786.21,SIP,55-64,20L-50L,Tier 2,Gujarat
376,2659,129876,2026-02-10,21927.9,SIP,35-44,20L-50L,Tier 2,Haryana
377,3078,118765,2024-04-05,287728.35,Lumpsum,65+,50L+,Tier 3,Tamil Nadu
378,3358,139847,2024-08-24,7409.59,SIP,35-44,20L-50L,Tier 1,Kerala
379,1284,138543,2025-03-13,39071.22,SIP,55-64,5L-10L,Tier 1,Kerala
380,1069,118765,2026-05-12,279006.73,Lumpsum,65+,50L+,Tier 3,Haryana
381,2688,150345,2025-11-13,356157.28,Lumpsum,25-34,50L+,Tier 1,West Bengal
382,4025,127890,2022-09-30,45456.97,SIP,65+,10L-20L,Tier 1,Karnataka
383,4863,118834,2022-12-29,64716.13,Redemption,45-54,50L+,Tier 3,Telangana
384,2924,131234,2023-06-25,43455.15,SIP,25-34,10L-20L,Tier 2,Karnataka
385,4180,153456,2024-11-27,117966.55,Redemption,18-24,5L-10L,Tier 1,Kerala
386,4093,153456,2024-12-04,274604.87,Lumpsum,18-24,20L-50L,Tier 2,Tamil Nadu
387,165,115678,2025-05-20,39692.02,SIP,18-24,5L-10L,Tier 2,Madhya Pradesh
388,3100,148540,2023-05-17,2189.07,SIP,65+,20L-50L,Tier 3,Madhya Pradesh
389,2381,122639,2023-09-16,289946.33,Redemption,65+,20L-50L,Tier 3,Haryana
390,353,128472,2022-03-14,308411.9,Lumpsum,35-44,20L-50L,Tier 3,Delhi
391,3945,141234,2023-04-18,643580.57,Lumpsum,65+,10L-20L,Tier 2,Tamil Nadu
392,3512,139847,2025-08-14,594296.54,Lumpsum,18-24,20L-50L,Tier 1,Haryana
393,1293,138291,2024-11-26,27630.97,SIP,35-44,50L+,Tier 3,Madhya Pradesh
394,4381,132198,2023-11-15,30391.1,SIP,45-54,50L+,Tier 3,Haryana
395,4191,124567,2026-04-30,44531.62,SIP,45-54,20L-50L,Tier 3,Telangana
396,1204,132198,2025-04-18,14105.89,SIP,45-54,5L-10L,Tier 2,Madhya Pradesh
397,2321,118834,2024-02-20,49692.13,SIP,65+,5L-10L,Tier 3,Uttar Pradesh
398,797,122639,2025-01-20,34104.01,SIP,35-44,5L-10L,Tier 1,Madhya Pradesh
399,3165,141234,2025-02-10,6051.06,SIP,45-54,< 5L,Tier 1,Delhi
400,2518,116543,2025-09-01,34838.14,SIP,65+,20L-50L,Tier 3,Kerala
401,1973,124567,2025-05-19,449443.81,Lumpsum,25-34,20L-50L,Tier 2,Kerala
402,1762,147839,2023-10-16,21945.66,SIP,65+,5L-10L,Tier 1,Karnataka
403,350,137654,2023-02-23,755977.41,Lumpsum,45-54,20L-50L,Tier 3,Madhya Pradesh
404,662,152167,2023-07-10,35561.3,SIP,35-44,50L+,Tier 1,Maharashtra
405,4632,118765,2025-11-21,9839.53,SIP,55-64,10L-20L,Tier 3,Madhya Pradesh
406,4131,143256,2024-03-25,10295.89,SIP,35-44,10L-20L,Tier 1,Uttar Pradesh
407,4284,138543,2025-01-01,961088.21,Lumpsum,35-44,< 5L,Tier 3,Karnataka
408,2445,148540,2022-05-03,1285.37,SIP,65+,10L-20L,Tier 2,Karnataka
409,4945,128472,2026-01-18,273605.97,Redemption,45-54,20L-50L,Tier 1,Delhi
410,4026,142517,2024-06-17,34143.59,SIP,45-54,10L-20L,Tier 1,Maharashtra
411,2661,154321,2024-06-15,366764.49,Redemption,35-44,20L-50L,Tier 1,Delhi
412,3964,143256,2025-09-25,827137.02,Lumpsum,55-64,< 5L,Tier 1,Haryana
413,198,144321,2026-03-28,18880.38,SIP,65+,< 5L,Tier 3,Rajasthan
414,379,134567,2024-04-23,953913.22,Lumpsum,35-44,20L-50L,Tier 3,Madhya Pradesh
415,899,143256,2023-12-20,17934.76,SIP,45-54,5L-10L,Tier 2,Uttar Pradesh
416,207,131234,2023-08-30,32878.12,Lumpsum,65+,5L-10L,Tier 1,Uttar Pradesh
417,883,154321,2024-01-22,16660.55,SIP,45-54,10L-20L,Tier 1,Delhi
418,4146,142517,2026-03-16,219836.68,Redemption,55-64,< 5L,Tier 1,Gujarat
419,4918,149012,2024-06-26,36079.23,SIP,18-24,< 5L,Tier 3,Rajasthan
420,1137,153456,2025-04-30,87138.76,Lumpsum,55-64,< 5L,Tier 1,Gujarat
421,1957,118834,2024-10-16,38636.48,SIP,25-34,50L+,Tier 3,Maharashtra
422,482,133322,2024-08-30,45635.98,SIP,18-24,5L-10L,Tier 2,Haryana
423,2188,151234,2022-12-21,2296.8,SIP,35-44,50L+,Tier 1,Telangana
424,4863,149012,2025-01-06,7965.85,SIP,45-54,50L+,Tier 3,Telangana
425,2582,140987,2024-12-21,838190.72,Lumpsum,45-54,20L-50L,Tier 1,Delhi
426,3624,147839,2025-05-17,21004.39,SIP,35-44,10L-20L,Tier 1,Karnataka
427,2557,121098,2022-06-19,9294.08,SIP,25-34,50L+,Tier 2,Rajasthan
428,2879,127890,2023-02-10,10493.28,SIP,55-64,20L-50L,Tier 1,Delhi
429,2742,154321,2024-10-06,13177.22,SIP,45-54,20L-50L,Tier 3,Karnataka
430,2005,122639,2024-12-01,2263.1,SIP,35-44,< 5L,Tier 1,Haryana
431,2596,148540,2025-11-05,32156.01,SIP,45-54,5L-10L,Tier 2,Telangana
432,1896,145672,2025-02-18,899061.14,Lumpsum,25-34,5L-10L,Tier 2,West Bengal
433,1024,129876,2026-03-13,48597.41,SIP,35-44,5L-10L,Tier 1,West Bengal
434,109,118834,2023-08-25,21287.72,Lumpsum,25-34,10L-20L,Tier 2,Rajasthan
435,2281,147839,2025-01-23,625862.91,Lumpsum,35-44,50L+,Tier 1,Gujarat
436,436,125497,2023-11-09,9767.77,SIP,65+,5L-10L,Tier 3,Delhi
437,3330,141234,2022-06-29,49180.83,SIP,25-34,10L-20L,Tier 2,Telangana
438,1749,152167,2023-01-30,34770.02,SIP,55-64,50L+,Tier 1,Rajasthan
439,2221,136789,2022-03-01,206190.76,Redemption,45-54,20L-50L,Tier 1,Kerala
440,3630,146783,2023-12-04,48622.33,SIP,18-24,20L-50L,Tier 2,Uttar Pradesh
441,1773,118765,2022-10-09,23193.49,SIP,35-44,50L+,Tier 1,Madhya Pradesh
442,2665,122639,2023-09-30,6179.61,SIP,35-44,5L-10L,Tier 1,Tamil Nadu
443,1575,142517,2025-11-23,148551.82,Lumpsum,65+,10L-20L,Tier 1,Tamil Nadu
444,2010,139847,2022-10-31,784236.98,Lumpsum,18-24,50L+,Tier 1,Kerala
445,4084,151234,2025-02-18,709413.4,Lumpsum,55-64,20L-50L,Tier 1,Kerala
446,806,154321,2022-09-13,5635.89,SIP,45-54,5L-10L,Tier 2,Rajasthan
447,1216,131234,2023-12-11,29683.68,SIP,65+,20L-50L,Tier 3,Haryana
448,785,131234,2024-10-01,20812.64,SIP,65+,10L-20L,Tier 2,Gujarat
449,2674,129876,2022-07-16,17782.85,SIP,65+,50L+,Tier 2,West Bengal
450,3803,138291,2022-10-09,34853.21,SIP,18-24,20L-50L,Tier 1,Telangana
451,853,116543,2022-03-07,16324.44,SIP,25-34,50L+,Tier 1,West Bengal
452,1724,148540,2026-03-04,614904.39,Lumpsum,65+,5L-10L,Tier 2,Haryana
453,4110,128472,2022-01-06,320570.02,Lumpsum,25-34,5L-10L,Tier 3,Maharashtra
454,1652,144321,2024-05-23,21764.45,SIP,55-64,5L-10L,Tier 2,Madhya Pradesh
455,747,152167,2025-08-05,85022.08,Lumpsum,18-24,10L-20L,Tier 1,Haryana
456,934,146783,2024-05-18,313617.91,Lumpsum,18-24,50L+,Tier 3,Delhi
457,2095,150345,2022-06-28,882833.68,Lumpsum,18-24,5L-10L,Tier 3,Rajasthan
458,3410,116543,2024-08-24,681331.72,Lumpsum,45-54,20L-50L,Tier 3,Rajasthan
459,3976,138291,2025-11-18,18109.08,SIP,55-64,20L-50L,Tier 2,West Bengal
460,701,142517,2023-04-25,133311.19,Lumpsum,25-34,20L-50L,Tier 3,Haryana
461,199,129876,2025-12-08,14095.74,SIP,18-24,50L+,Tier 3,Uttar Pradesh
462,2264,125497,2023-05-02,234072.86,Lumpsum,55-64,50L+,Tier 3,Gujarat
463,4045,122639,2025-08-15,23522.09,SIP,65+,< 5L,Tier 3,Tamil Nadu
464,433,144321,2023-08-11,7514.73,SIP,65+,10L-20L,Tier 1,Uttar Pradesh
465,226,122639,2026-02-26,13874.14,SIP,65+,10L-20L,Tier 3,Telangana
466,4577,116543,2022-01-28,29354.24,SIP,25-34,50L+,Tier 3,Uttar Pradesh
467,3143,119418,2024-04-26,21909.47,SIP,18-24,5L-10L,Tier 3,Tamil Nadu
468,4034,141234,2025-10-31,26543.76,SIP,45-54,20L-50L,Tier 1,Delhi
469,895,143256,2025-11-23,40700.02,SIP,45-54,5L-10L,Tier 1,West Bengal
470,430,122639,2024-01-01,656004.79,Lumpsum,55-64,50L+,Tier 3,Haryana
471,1174,119418,2024-12-19,48376.37,SIP,35-44,50L+,Tier 3,West Bengal
472,800,148540,2025-04-10,16480.52,SIP,55-64,< 5L,Tier 3,Kerala
473,964,154321,2025-05-03,20953.9,SIP,65+,50L+,Tier 1,Tamil Nadu
474,3085,129876,2023-10-18,10822.73,SIP,45-54,< 5L,Tier 2,Gujarat
475,4834,138543,2023-12-14,361170.92,Redemption,25-34,20L-50L,Tier 3,Karnataka
476,1089,146783,2026-05-02,30169.98,SIP,55-64,5L-10L,Tier 1,Tamil Nadu
477,1288,118765,2022-06-11,197327.82,Redemption,55-64,20L-50L,Tier 1,Karnataka
478,2280,115678,2023-04-25,47884.49,SIP,25-34,5L-10L,Tier 3,Haryana
479,3878,149012,2023-02-19,17005.33,SIP,25-34,10L-20L,Tier 1,Rajasthan
480,982,143256,2022-05-04,29588.93,SIP,65+,50L+,Tier 1,Haryana
481,2171,145672,2026-05-21,35786.02,SIP,65+,50L+,Tier 1,Tamil Nadu
482,3023,116543,2024-01-14,101660.72,Lumpsum,45-54,50L+,Tier 1,Maharashtra
483,3530,144321,2025-02-09,44610.3,SIP,65+,20L-50L,Tier 3,West Bengal
484,357,115678,2023-05-03,25776.82,SIP,18-24,5L-10L,Tier 2,Gujarat
485,2640,118834,2024-01-09,40121.45,SIP,65+,< 5L,Tier 1,Karnataka
486,2858,124567,2024-11-12,4567.19,SIP,55-64,10L-20L,Tier 3,Maharashtra
487,2304,135773,2023-08-28,978132.94,Lumpsum,45-54,10L-20L,Tier 2,Gujarat
488,4399,129876,2023-11-19,323071.17,Redemption,35-44,20L-50L,Tier 1,West Bengal
489,2871,138291,2026-03-19,968397.65,Lumpsum,65+,5L-10L,Tier 3,West Bengal
490,1606,115678,2022-09-19,548291.03,Lumpsum,55-64,20L-50L,Tier 2,Rajasthan
491,3122,129876,2024-02-29,824310.46,Lumpsum,55-64,20L-50L,Tier 3,Haryana
492,1323,133322,2023-11-07,957940.98,Lumpsum,65+,< 5L,Tier 3,Delhi
493,2663,125497,2024-01-05,866389.26,Lumpsum,45-54,50L+,Tier 2,Madhya Pradesh
494,3800,115678,2023-07-11,43338.93,SIP,18-24,5L-10L,Tier 1,West Bengal
495,4403,138543,2024-02-29,29231.5,SIP,55-64,5L-10L,Tier 3,Telangana
496,3803,140987,2025-04-28,179171.82,Redemption,18-24,20L-50L,Tier 1,Telangana
497,2198,145672,2025-04-18,89735.78,Redemption,18-24,20L-50L,Tier 1,Kerala
498,3748,154321,2024-11-21,31350.85,SIP,45-54,5L-10L,Tier 2,Kerala
499,2484,135773,2025-11-27,28906.05,SIP,65+,20L-50L,Tier 3,Delhi
500,328,132198,2022-12-22,27158.62,SIP,45-54,< 5L,Tier 1,Madhya Pradesh
501,3494,129876,2023-06-20,21224.68,SIP,35-44,5L-10L,Tier 3,Kerala
502,3270,120987,2024-07-12,219644.08,Redemption,65+,10L-20L,Tier 3,Tamil Nadu
503,4700,144321,2023-02-14,14811.68,SIP,45-54,< 5L,Tier 3,Delhi
504,2040,153456,2022-02-07,45973.13,SIP,55-64,50L+,Tier 3,West Bengal
505,6,125497,2026-05-19,6259.88,SIP,45-54,50L+,Tier 2,Madhya Pradesh
506,923,137654,2022-11-15,56913.9,Lumpsum,25-34,< 5L,Tier 1,Haryana
507,4834,147210,2023-11-08,261970.05,Redemption,25-34,20L-50L,Tier 3,Karnataka
508,1005,120987,2024-03-20,577141.2,Lumpsum,25-34,20L-50L,Tier 1,Maharashtra
509,1382,147839,2023-05-23,25175.69,SIP,35-44,5L-10L,Tier 2,Madhya Pradesh
510,3571,151234,2023-12-01,68336.29,Redemption,45-54,10L-20L,Tier 3,Haryana
511,4263,147839,2022-04-04,14606.04,SIP,65+,10L-20L,Tier 1,Karnataka
512,178,128472,2023-10-01,256955.31,Lumpsum,45-54,50L+,Tier 2,Kerala
513,1234,121098,2022-10-17,30686.96,SIP,55-64,10L-20L,Tier 3,Tamil Nadu
514,307,149012,2024-06-08,827014.18,Lumpsum,25-34,< 5L,Tier 1,Delhi
515,1843,123456,2023-12-12,1687.04,SIP,25-34,10L-20L,Tier 3,Delhi
516,4469,136789,2024-02-19,41037.11,SIP,55-64,5L-10L,Tier 2,Maharashtra
517,297,138291,2023-04-10,41223.61,SIP,55-64,50L+,Tier 3,Rajasthan
518,2046,137654,2025-10-11,17030.21,SIP,55-64,5L-10L,Tier 3,Karnataka
519,629,146783,2025-06-12,135981.46,Lumpsum,18-24,20L-50L,Tier 2,Karnataka
520,4095,121098,2023-01-03,10120.49,SIP,65+,20L-50L,Tier 1,Kerala
521,2630,151234,2022-04-30,86266.68,Redemption,65+,50L+,Tier 3,Tamil Nadu
522,3975,119418,2023-01-04,244444.17,Redemption,55-64,10L-20L,Tier 2,Karnataka
523,283,123456,2026-04-18,263598.79,Lumpsum,65+,10L-20L,Tier 2,Kerala
524,4908,134567,2025-11-05,496477.79,Lumpsum,35-44,5L-10L,Tier 1,Kerala
525,1663,131234,2025-06-17,7750.38,SIP,18-24,5L-10L,Tier 3,Tamil Nadu
526,354,123456,2022-12-10,7162.42,SIP,45-54,< 5L,Tier 2,Haryana
527,1039,127890,2023-04-14,448661.03,Lumpsum,25-34,5L-10L,Tier 3,Gujarat
528,4722,128472,2025-10-17,16483.53,SIP,25-34,10L-20L,Tier 3,Tamil Nadu
529,4294,132198,2022-06-21,145161.95,Redemption,18-24,5L-10L,Tier 1,Kerala
530,2239,151234,2026-02-21,20408.93,SIP,35-44,10L-20L,Tier 2,Kerala
531,3136,140987,2023-05-23,279420.25,Lumpsum,55-64,< 5L,Tier 1,Uttar Pradesh
532,4431,118765,2023-05-25,33756.34,SIP,35-44,20L-50L,Tier 2,Uttar Pradesh
533,4941,143256,2025-05-14,48273.26,SIP,65+,5L-10L,Tier 1,Maharashtra
534,487,145672,2022-06-09,10003.67,SIP,35-44,5L-10L,Tier 1,Tamil Nadu
535,3423,118765,2023-04-02,405742.03,Lumpsum,65+,< 5L,Tier 3,Telangana
536,3763,124567,2024-05-14,12393.08,SIP,35-44,10L-20L,Tier 1,Haryana
537,105,129876,2023-11-11,31548.29,SIP,55-64,< 5L,Tier 3,Haryana
538,2829,137654,2025-03-01,360626.68,Redemption,55-64,10L-20L,Tier 1,Uttar Pradesh
539,1756,145672,2023-04-13,12957.07,SIP,25-34,< 5L,Tier 1,Rajasthan
540,4844,118834,2022-03-21,462361.64,Lumpsum,35-44,50L+,Tier 3,Uttar Pradesh
541,38,120987,2023-12-10,42532.21,Redemption,65+,5L-10L,Tier 3,Karnataka
542,3216,148540,2022-05-31,26993.87,SIP,65+,20L-50L,Tier 3,Gujarat
543,2733,154321,2022-07-15,41680.54,SIP,65+,20L-50L,Tier 2,Rajasthan
544,793,123456,2024-06-07,14439.57,SIP,55-64,50L+,Tier 2,Madhya Pradesh
545,379,147839,2025-01-23,47284.98,SIP,35-44,20L-50L,Tier 3,Madhya Pradesh
546,1376,147839,2023-03-01,37482.63,SIP,25-34,< 5L,Tier 1,Maharashtra
547,3870,123456,2023-09-15,39235.54,SIP,25-34,10L-20L,Tier 2,Haryana
548,4454,147839,2022-08-25,9868.66,SIP,45-54,5L-10L,Tier 1,Gujarat
549,4121,122639,2023-06-27,47866.57,SIP,45-54,20L-50L,Tier 3,Kerala
550,2308,129876,2022-10-23,782490.43,Lumpsum,25-34,50L+,Tier 1,Delhi
551,1028,138291,2025-09-26,30586.15,SIP,35-44,50L+,Tier 1,Kerala
552,22,142517,2025-10-11,402195.0,Redemption,65+,5L-10L,Tier 3,Gujarat
553,672,144321,2023-09-05,23642.54,SIP,65+,50L+,Tier 3,Haryana
554,4204,133322,2025-08-28,18450.2,SIP,35-44,50L+,Tier 3,Karnataka
555,4947,135773,2023-08-04,34567.71,SIP,55-64,10L-20L,Tier 3,West Bengal
556,4206,142517,2023-06-03,21558.62,SIP,18-24,5L-10L,Tier 3,Tamil Nadu
557,4172,122639,2022-03-06,48184.7,SIP,55-64,5L-10L,Tier 3,Karnataka
558,3363,135773,2025-01-20,24254.28,SIP,55-64,20L-50L,Tier 2,Maharashtra
559,1727,139847,2024-06-14,27534.45,SIP,18-24,20L-50L,Tier 1,Karnataka
560,3106,129876,2025-09-15,34963.76,SIP,55-64,10L-20L,Tier 2,Madhya Pradesh
561,4865,133322,2022-03-06,44644.38,Redemption,55-64,20L-50L,Tier 1,Kerala
562,1319,143256,2024-09-22,46734.22,SIP,18-24,5L-10L,Tier 1,Madhya Pradesh
563,3582,154321,2023-04-23,402199.35,Lumpsum,65+,10L-20L,Tier 2,Haryana
564,1453,125497,2023-08-11,694719.28,Lumpsum,55-64,50L+,Tier 2,Maharashtra
565,4424,147839,2022-11-01,312816.55,Redemption,18-24,< 5L,Tier 3,West Bengal
566,4462,135773,2023-11-29,12992.63,SIP,55-64,50L+,Tier 3,Gujarat
567,274,116543,2023-08-10,366179.2,Lumpsum,35-44,10L-20L,Tier 3,Haryana
568,496,150345,2024-11-18,16961.84,SIP,55-64,10L-20L,Tier 2,Delhi
569,2942,115678,2022-03-03,39795.21,SIP,25-34,5L-10L,Tier 2,Telangana
570,334,118834,2023-07-04,172359.09,Redemption,55-64,< 5L,Tier 2,Rajasthan
571,1196,124567,2024-07-29,148372.1,Redemption,55-64,20L-50L,Tier 2,Gujarat
572,4640,133322,2022-12-11,18850.68,SIP,45-54,50L+,Tier 2,Maharashtra
573,2313,141234,2023-11-18,13309.98,SIP,45-54,5L-10L,Tier 1,Karnataka
574,4706,154321,2024-07-07,28385.09,SIP,35-44,10L-20L,Tier 3,Karnataka
575,3635,152167,2025-04-22,367372.33,Lumpsum,35-44,50L+,Tier 2,Karnataka
576,1126,149012,2022-03-15,38406.61,SIP,25-34,10L-20L,Tier 2,West Bengal
577,2873,143256,2024-01-03,8503.55,SIP,25-34,50L+,Tier 3,West Bengal
578,2683,128472,2024-01-05,327039.71,Redemption,25-34,< 5L,Tier 2,Rajasthan
579,2782,136789,2023-03-03,36876.14,SIP,18-24,10L-20L,Tier 1,Haryana
580,2418,128472,2026-02-03,570902.4,Lumpsum,45-54,50L+,Tier 1,Telangana
581,1161,149012,2026-04-18,30323.28,SIP,45-54,< 5L,Tier 2,Delhi
582,1336,134567,2023-10-31,44540.12,SIP,45-54,5L-10L,Tier 2,Haryana
583,2728,120987,2022-12-02,4461.86,SIP,65+,5L-10L,Tier 3,Gujarat
584,3007,118834,2025-04-16,403150.71,Redemption,25-34,50L+,Tier 2,West Bengal
585,3415,150345,2024-06-20,31118.81,SIP,55-64,10L-20L,Tier 2,West Bengal
586,3439,129876,2024-03-27,25238.15,SIP,55-64,20L-50L,Tier 3,West Bengal
587,1094,139847,2024-11-14,35224.3,SIP,35-44,50L+,Tier 1,Madhya Pradesh
588,2896,151234,2024-10-23,33233.19,SIP,25-34,20L-50L,Tier 2,Telangana
589,1553,138291,2023-06-09,15823.86,SIP,25-34,5L-10L,Tier 1,Karnataka
590,1123,124567,2022-11-28,772926.24,Lumpsum,45-54,< 5L,Tier 1,Telangana
591,3737,122639,2022-09-16,14749.51,SIP,18-24,< 5L,Tier 2,Tamil Nadu
592,2194,142517,2026-01-27,32428.98,SIP,65+,< 5L,Tier 1,Telangana
593,1447,147839,2026-01-29,28979.63,SIP,25-34,50L+,Tier 2,Rajasthan
594,2550,125497,2023-10-20,554573.37,Lumpsum,35-44,5L-10L,Tier 2,Kerala
595,4391,122639,2022-07-16,38394.75,SIP,25-34,< 5L,Tier 3,Uttar Pradesh
596,4854,149012,2024-09-03,104217.27,Lumpsum,55-64,10L-20L,Tier 3,Karnataka
597,3167,137654,2025-09-03,17127.04,SIP,25-34,20L-50L,Tier 3,West Bengal
